API14,WellName,WellNumber,OperatorAlias,Field,TargetFormation,TotalDepth,VerticalDepth,DrillType,UpperPerforation,LowerPerforation,GrossPerforatedInterval,HorizontalLength,TreatmentJobCount,CumBOE,CumGas,CumOil,First6BOE,FirstProdDate,Township,Range,TR,County
5123352500000,CROW VALLEY 7-62-30,2H,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10780.0,6647.18,H,7473.0,10685.0,3212.0,4491.76,2.0,90007.0,190031.0,58335.0,20919.0,2012-07-01,07N,62W,07N62W,Weld
5123352510000,CAMP,24C-30HZ,ANADARKO,WATTENBERG,CODELL,14281.0,7324.66,H,7795.0,14030.0,6235.0,6885.07,2.0,280363.0,927937.0,125707.0,63876.0,2012-10-01,03N,65W,03N65W,Weld
5123352520000,GADDIS,36M-443,PDC ENERGY,WATTENBERG,CODELL,11859.0,7392.0,H,,,,4548.29,1.0,136344.0,331980.0,81014.0,46005.0,2014-05-01,04N,68W,04N68W,Weld
5123352550000,CAMP,10N-30HZ,ANADARKO,WATTENBERG,NIOBRARA,13812.03,7223.01,H,7628.0,13716.0,6088.0,6999.28,2.0,241461.0,736527.0,118706.0,57895.0,2012-10-01,03N,65W,03N65W,Weld
5123352560000,CAMP,24N-30HZ,ANADARKO,WATTENBERG,NIOBRARA,13978.0,7124.98,H,7599.0,13978.0,6379.0,6964.78,2.0,246753.0,742517.0,123000.0,64044.0,2012-10-01,03N,65W,03N65W,Weld
5123352570000,CAMP,9N-30HZ,ANADARKO,WATTENBERG,NIOBRARA,14252.0,7244.33,H,7387.0,14252.0,6865.0,6996.1,2.0,78097.0,218085.0,41749.0,23468.0,2012-10-01,03N,65W,03N65W,Weld
5123352580000,CAMP,25N-30HZ,ANADARKO,WATTENBERG,NIOBRARA,14144.0,7159.78,H,7594.0,14060.0,6466.0,7059.95,2.0,221949.0,625462.0,117705.0,53038.0,2012-10-01,03N,65W,03N65W,Weld
5123352590000,GADDIS,36J-303,PDC ENERGY,WATTENBERG,NIOBRARA,11767.0,7239.0,H,,,,4488.9,1.0,99448.0,241789.0,59150.0,40217.0,2014-05-01,04N,68W,04N68W,Weld
5123352600000,SIEBRING,5-63-32-32H,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10809.0,6391.0,H,6813.0,10745.0,3932.0,4467.08,1.0,72280.0,228054.0,34271.0,38951.0,2012-08-01,05N,63W,05N63W,Weld
5123352610000,SIEBRING,5-63-32-17H,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10825.0,6473.63,H,6663.0,10762.0,4099.0,4487.78,1.0,94572.0,279054.0,48063.0,41226.0,2012-08-01,05N,63W,05N63W,Weld
5123352630000,SIEBRING,5-63-32-48H,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,6416.0,6357.91,H,,,,507.43,1.0,98822.0,257161.0,55962.0,37970.0,2012-08-01,05N,63W,05N63W,Weld
5123352660000,DAVIS,2A-9H X,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14546.0,7177.0,H,7595.0,14352.0,6757.0,6846.64,1.0,421702.0,1663672.0,144423.0,64502.0,2012-09-01,02N,66W,02N66W,Weld
5123352680000,SIEBRING,5-63-32-16H,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,9804.0,6374.0,H,,,,3543.93,1.0,115924.0,431338.0,44034.0,34316.0,2012-08-01,05N,63W,05N63W,Weld
5123352730000,VINCE STATE,B13-63HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11050.0,6499.69,H,6987.0,10907.0,3920.0,4857.99,2.0,211419.0,781375.0,81190.0,62332.0,2012-07-01,05N,63W,05N63W,Weld
5123352750000,MAGNUSON,23I-221,PDC ENERGY,WATTENBERG,NIOBRARA,11715.0,7276.24,H,7882.0,11583.0,3701.0,4617.94,1.0,90713.0,166194.0,63014.0,28060.0,2013-04-01,07N,66W,07N66W,Weld
5123352760000,PRONGHORN,31-34-15HZ,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10728.0,6085.01,H,6447.0,10728.0,4281.0,4618.34,2.0,113025.0,206183.0,78661.0,39475.0,2012-05-01,05N,61W,05N61W,Weld
5123352770000,LEGGETT,1-5H,RED HAWK PETR,DJ HORIZONTAL NIOBRARA,NIOBRARA,6694.0,6693.0,H,,,,40.28,,36345.0,56001.0,27012.0,13645.0,2013-04-01,07N,60W,07N60W,Weld
5123352780000,MAGNUSON,23L-201,PDC ENERGY,WATTENBERG,NIOBRARA,11776.0,7224.0,H,7891.0,11603.0,3712.0,4653.05,2.0,67349.0,135408.0,44781.0,22724.0,2013-04-01,07N,66W,07N66W,Weld
5123352830000,WEICHEL,13N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,11821.0,6980.31,H,7392.0,11821.0,4429.0,5005.53,2.0,158942.0,552095.0,66926.0,51399.0,2012-12-01,02N,65W,02N65W,Weld
5123352840000,WEICHEL,26N-15HZ,ANADARKO,WATTENBERG,NIOBRARA,11463.0,6970.66,H,7447.0,11463.0,4016.0,4443.48,2.0,151418.0,453896.0,75769.0,53483.0,2012-12-01,02N,65W,02N65W,Weld
5123352850000,WEICHEL,34C-11HZ,ANADARKO,WATTENBERG,CODELL,12068.0,7164.21,H,7581.0,11811.0,4230.0,4841.97,2.0,163857.0,456274.0,87811.0,39329.0,2012-12-01,02N,65W,02N65W,Weld
5123352860000,IGO CREEK STATE PC,LD16-62HN,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,9937.0,5685.37,H,6135.0,9894.0,3759.0,4339.69,1.0,238443.0,238892.0,198628.0,83572.0,2012-08-01,09N,58W,09N58W,Weld
5123352870000,IGO CREEK STATE PC,LD16-63HN,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,9973.0,5713.0,H,6178.0,9887.0,3709.0,4383.66,1.0,278430.0,322457.0,224687.0,93415.0,2012-08-01,09N,58W,09N58W,Weld
5123352880000,IGO CREEK STATE PC,LD16-64HN,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10059.0,5675.75,H,6306.0,9962.0,3656.0,4433.81,2.0,269369.0,290149.0,221011.0,94253.0,2012-08-01,09N,58W,09N58W,Weld
5123352940000,NORTH PLATTE,J-F-34HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11262.0,6516.0,H,7160.0,11262.0,4102.0,4374.25,2.0,84412.0,159437.0,57839.0,35848.0,2015-04-01,05N,63W,05N63W,Weld
5123353130000,JONES,18-14-10-59,VERDAD RESOURCES LLC,DJ HORIZONTAL NIOBRARA,NIOBRARA,10450.0,6686.89,H,6875.0,10292.0,3417.0,4474.63,2.0,68479.0,84329.0,54424.0,29436.0,2012-10-01,10+N,59W,10+N59W,Weld
5123353220000,CROW VALLEY 7-62-22,2H,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,7372.0,6639.53,H,,,,1065.08,1.0,27901.0,81016.0,14398.0,10423.0,2014-06-01,07N,62W,07N62W,Weld
5123353280000,CAMP,38N-26HZR2,ANADARKO,WATTENBERG,NIOBRARA,11777.0,7303.31,H,7889.0,11693.0,3804.0,4144.22,2.0,269688.0,820386.0,132957.0,61514.0,2012-07-01,03N,66W,03N66W,Weld
5123353290000,WELLS RANCH AA,24-64-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11167.0,6668.0,H,7280.0,11093.0,3813.0,4585.39,1.0,127168.0,331255.0,71959.0,34588.0,2012-12-01,06N,63W,06N63W,Weld
5123353300000,WELLS RANCH AA,24-64HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11133.0,6653.0,H,7290.0,10951.0,3661.0,4658.53,1.0,105582.0,279077.0,59069.0,33275.0,2012-12-01,06N,63W,06N63W,Weld
5123353310000,WELLS RANCH AA,24-63HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11097.0,6673.0,H,7221.0,11006.0,3785.0,4541.86,1.0,116881.0,327324.0,62327.0,42316.0,2013-02-01,06N,63W,06N63W,Weld
5123353320000,WELLS RANCH AA,24-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11116.0,6724.0,H,7180.0,11034.0,3854.0,4517.35,1.0,164043.0,427562.0,92783.0,36781.0,2012-12-01,06N,63W,06N63W,Weld
5123353330000,WELLS RANCH AA,24-65HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10957.0,6603.0,H,7158.0,10870.0,3712.0,4531.83,1.0,138704.0,348472.0,80625.0,32678.0,2012-12-01,06N,63W,06N63W,Weld
5123353340000,WELLS RANCH AA,24-65-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11053.0,6583.81,H,7177.0,10961.0,3784.0,4571.57,2.0,110936.0,265221.0,66732.0,27019.0,2012-12-01,06N,63W,06N63W,Weld
5123353350000,WELLS RANCH AA,24-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11156.0,6657.0,H,7232.0,11064.0,3832.0,4521.03,2.0,98437.0,210419.0,63367.0,29466.0,2012-12-01,06N,63W,06N63W,Weld
5123353360000,WELLS RANCH AA,24-62HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11096.0,6633.29,H,7273.0,11004.0,3731.0,4511.24,1.0,108062.0,293829.0,59091.0,32176.0,2012-12-01,06N,63W,06N63W,Weld
5123353370000,WELLS RANCH AA,24-66-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10932.0,6589.0,H,7107.0,10848.0,3741.0,4513.88,2.0,97572.0,228503.0,59488.0,32086.0,2012-12-01,06N,63W,06N63W,Weld
5123353380000,BOB AA,24-68-1HC,NOBLE ENERGY,WATTENBERG,CODELL,11122.0,6739.0,H,,,,4359.22,1.0,40382.0,98308.0,23997.0,20023.0,2012-11-01,06N,63W,06N63W,Weld
5123353390000,WELLS RANCH AA,24-67HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10957.0,6583.0,H,7127.0,10832.0,3705.0,4365.95,1.0,88545.0,171257.0,60002.0,36673.0,2012-11-01,06N,63W,06N63W,Weld
5123353400000,WELLS RANCH AA,24-67-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10632.0,6485.0,H,7041.0,10421.0,3380.0,4390.14,2.0,119516.0,314503.0,67099.0,29299.0,2012-11-01,06N,63W,06N63W,Weld
5123353410000,BOB AA,24-67-1HC,NOBLE ENERGY,WATTENBERG,CODELL,11170.0,6744.0,H,7309.0,11038.0,3729.0,4380.34,1.0,119135.0,222016.0,82132.0,41840.0,2012-11-01,06N,63W,06N63W,Weld
5123353420000,WELLS RANCH AA,24-68-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10550.0,6500.0,H,6920.0,10426.0,3506.0,4357.81,1.0,146641.0,362238.0,86268.0,33516.0,2012-11-01,06N,63W,06N63W,Weld
5123353450000,BOULTER STATE,G21-69HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,13544.0,7048.0,H,7716.0,13447.0,5731.0,6718.86,2.0,370356.0,1578572.0,107261.0,97108.0,2012-12-01,04N,65W,04N65W,Weld
5123353520000,GADDIS,36E-323,PDC ENERGY,WATTENBERG,NIOBRARA,11743.0,7240.0,H,,,,4528.15,1.0,104069.0,262813.0,60267.0,42191.0,2014-05-01,04N,68W,04N68W,Weld
5123353550000,WEICHEL,26N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,16099.0,6882.85,H,7281.0,16099.0,8818.0,9613.4,3.0,315337.0,1022890.0,144855.0,67601.0,2012-11-01,02N,65W,02N65W,Weld
5123353560000,WEICHEL,1N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,16006.0,6872.18,H,7599.0,13978.0,6379.0,9679.59,2.0,280076.0,939542.0,123486.0,67151.0,2012-12-01,02N,65W,02N65W,Weld
5123353570000,FORD FAMILY TRUST,2H,CONDOR ENERGY TECHNOLOGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,11307.0,6174.88,H,6614.0,11307.0,4693.0,5438.87,1.0,55695.0,69297.0,44146.0,21264.0,2012-07-01,07N,59W,07N59W,Weld
5123353590000,WEICHEL,30N-23HZ,ANADARKO,WATTENBERG,NIOBRARA,11593.0,6952.21,H,7422.0,11593.0,4171.0,4464.02,2.0,120903.0,375363.0,58342.0,38015.0,2012-12-01,02N,65W,02N65W,Weld
5123353650000,DAVIS,1A-9H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14152.0,7152.64,H,7983.0,13965.0,5982.0,7243.62,2.0,373709.0,1441426.0,133471.0,52413.0,2012-07-01,02N,66W,02N66W,Weld
5123353660000,DAVIS,1C-9H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14495.0,7186.23,H,7654.0,14315.0,6661.0,7214.29,1.0,350689.0,1255033.0,141517.0,43595.0,2012-08-01,02N,66W,02N66W,Weld
5123353790000,DECHANT H,25-65HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11344.0,6975.05,H,7593.0,11222.0,3629.0,4225.08,1.0,132035.0,395590.0,66103.0,39290.0,2012-09-01,03N,65W,03N65W,Weld
5123353800000,DECHANT H,25-64-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11317.0,6983.72,H,7546.0,11191.0,3645.0,4257.59,1.0,156458.0,475708.0,77173.0,45187.0,2012-09-01,03N,65W,03N65W,Weld
5123353850000,CANNON,W15-67-1HN,ANADARKO,WATTENBERG,NIOBRARA,11682.0,7285.0,H,7851.0,11598.0,3747.0,4485.92,1.0,273650.0,1025835.0,102678.0,79824.0,2012-10-01,02N,66W,02N66W,Weld
5123353860000,CANNON,W15-68-1HN,ANADARKO,WATTENBERG,NIOBRARA,11737.0,7295.0,H,7864.0,11638.0,3774.0,4511.02,1.0,193293.0,777227.0,63755.0,55981.0,2012-10-01,02N,66W,02N66W,Weld
5123353940000,PARK,T-P-4HZ,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11120.0,6399.19,H,6965.0,11075.0,4110.0,4722.21,1.0,155571.0,351239.0,97031.0,47162.0,2012-06-01,04N,63W,04N63W,Weld
5123353950000,WELLS RANCH USX AE,29-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,15756.0,6490.89,H,7086.0,15659.0,8573.0,9545.06,1.0,284110.0,537190.0,194578.0,75546.0,2012-07-01,06N,62W,06N62W,Weld
5123353960000,WELLS RANCH USX AE,29-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10959.0,6482.49,H,7297.0,10242.0,2945.0,4803.64,1.0,121720.0,184290.0,91005.0,34190.0,2012-07-01,06N,62W,06N62W,Weld
5123353970000,BLACK HOLLOW 8-67-16,3H,EDGE ENERGY II LLC,DJ HORIZONTAL NIOBRARA,NIOBRARA,11311.0,7314.69,H,8045.0,11266.0,3221.0,4206.53,2.0,12658.0,14560.0,10231.0,4867.0,2012-08-01,08N,67W,08N67W,Weld
5123354060000,SCHAEFER,10J-403,PDC ENERGY,WATTENBERG,CODELL,11284.0,6722.0,H,,,,4675.28,1.0,114277.0,273671.0,68665.0,36750.0,2012-08-01,06N,63W,06N63W,Weld
5123354080000,SCHAEFER,10M-243,PDC ENERGY,WATTENBERG,NIOBRARA,11144.0,6541.79,H,7165.0,11144.0,3979.0,4752.44,1.0,57470.0,110536.0,39047.0,21098.0,2012-08-01,06N,63W,06N63W,Weld
5123354100000,SCHAEFER,10E-223,PDC ENERGY,WATTENBERG,NIOBRARA,11135.0,6573.84,H,7304.0,11044.0,3740.0,4807.89,2.0,130981.0,296247.0,81606.0,38101.0,2012-08-01,06N,63W,06N63W,Weld
5123354130000,STELLING,3B-4H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11761.0,7045.05,H,7330.0,11571.0,4241.0,4283.55,2.0,263205.0,697151.0,147013.0,74570.0,2012-11-01,01N,65W,01N65W,Weld
5123354210000,DAVIS,1B-9H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14524.0,7162.0,H,7488.0,14371.0,6883.0,7235.84,2.0,353165.0,1260714.0,143046.0,45758.0,2012-08-01,02N,66W,02N66W,Weld
5123354240000,PERGAMOS,8-41-7-60,VERDAD RESOURCES LLC,DJ HORIZONTAL NIOBRARA,NIOBRARA,11845.0,6332.96,H,6704.0,11733.0,5029.0,5798.43,2.0,84208.0,170135.0,55852.0,30738.0,2012-06-01,07N,60W,07N60W,Weld
5123354410000,LATHAM,F-J-1HZ,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11097.0,6306.0,H,,,,5861.95,1.0,152410.0,255756.0,109784.0,43688.0,2012-09-01,05N,63W,05N63W,Weld
5123354430000,NORTH PLATTE,X-D-35HZ,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10960.0,6274.52,H,,,,5787.34,2.0,189290.0,459610.0,112688.0,58987.0,2012-09-01,05N,63W,05N63W,Weld
5123354450000,SPAUR,31V-214,PDC ENERGY,WATTENBERG,NIOBRARA,11168.0,6773.0,H,,,,4501.4,1.0,88664.0,184603.0,57897.0,18432.0,2012-09-01,07N,63W,07N63W,Weld
5123354460000,SPAUR,31W-214,PDC ENERGY,WATTENBERG,NIOBRARA,11131.0,6761.0,H,,,,4484.19,1.0,124001.0,269604.0,79067.0,31364.0,2012-09-01,07N,63W,07N63W,Weld
5123354520000,PALYO,14N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,11525.0,6934.22,H,7455.0,11333.0,3878.0,4298.61,2.0,88246.0,324015.0,34243.0,25779.0,2013-01-01,02N,65W,02N65W,Weld
5123354530000,PALYO,35N-E11HZ,ANADARKO,WATTENBERG,NIOBRARA,11581.0,6977.79,H,7450.0,11566.0,4116.0,4175.7,2.0,147005.0,515179.0,61142.0,36153.0,2012-12-01,02N,65W,02N65W,Weld
5123354540000,PALYO,35N-W11HZ,ANADARKO,WATTENBERG,NIOBRARA,11537.0,6896.13,H,7419.0,11522.0,4103.0,4141.44,2.0,98142.0,282321.0,51089.0,44640.0,2013-01-01,02N,65W,02N65W,Weld
5123354570000,PALYO,13N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,11479.0,6897.62,H,7363.0,11464.0,4101.0,4144.84,2.0,199400.0,724627.0,78629.0,48241.0,2013-01-01,02N,65W,02N65W,Weld
5123354580000,PALYO,13C-11HZ,ANADARKO,WATTENBERG,CODELL,11725.0,7126.35,H,7388.0,11600.0,4212.0,4133.15,2.0,140644.0,381325.0,77090.0,35707.0,2013-01-01,02N,65W,02N65W,Weld
5123354600000,DAVIS,2B-9H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14476.0,7138.11,H,7523.0,14254.0,6731.0,6969.08,2.0,439557.0,1696614.0,156788.0,47077.0,2012-08-01,02N,66W,02N66W,Weld
5123354630000,ISLAND GROVE,2-32,EXTRACTION O&G,WATTENBERG,NIOBRARA,11531.0,6938.28,H,,,,3334.65,1.0,204831.0,605967.0,103836.0,57900.0,2012-12-01,06N,65W,06N65W,Weld
5123354650000,STROH PC O,13-79HN,SRC ENERGY INC,WATTENBERG,NIOBRARA,11574.0,7195.0,H,7720.0,11478.0,3758.0,4536.82,2.0,128914.0,376415.0,66178.0,42269.0,2012-12-01,04N,67W,04N67W,Weld
5123354660000,LDS E,35-79HC,NOBLE ENERGY,WATTENBERG,CODELL,11384.0,7000.0,H,7505.0,10481.0,2976.0,4454.03,1.0,146720.0,513209.0,61185.0,49017.0,2013-03-01,06N,65W,06N65W,Weld
5123354720000,ESTERLING,44-33H,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,9794.0,6199.0,H,,,,3248.86,1.0,42606.0,96454.0,26530.0,11857.0,2012-09-01,06N,61W,06N61W,Weld
5123354740000,CHAVEZ,4B-4H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11460.0,7037.58,H,7337.0,11371.0,4034.0,4542.32,2.0,188577.0,492013.0,106575.0,57027.0,2012-12-01,01N,65W,01N65W,Weld
5123354750000,WASHBURN GX,15-62HN,IRONHORSE RESOURCES LLC,DJ HORIZONTAL NIOBRARA,NIOBRARA,10766.0,6660.0,H,7137.0,10672.0,3535.0,4409.32,1.0,14630.0,21143.0,11106.0,3795.0,2012-11-01,08N,62W,08N62W,Weld
5123354760000,CHAVEZ,4A-4H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11775.0,7035.19,H,7344.0,11553.0,4209.0,4762.82,2.0,231850.0,556535.0,139094.0,65318.0,2012-12-01,01N,65W,01N65W,Weld
5123354900000,NILES,3N-28HZ,ANADARKO,WATTENBERG,NIOBRARA,11719.0,7224.57,H,7915.0,11719.0,3804.0,4560.14,2.0,221122.0,631371.0,115894.0,56493.0,2013-03-01,03N,66W,03N66W,Weld
5123354910000,NILES,28N-28HZ,ANADARKO,WATTENBERG,NIOBRARA,11738.0,7278.23,H,7644.0,11738.0,4094.0,4576.6,2.0,169065.0,506549.0,84640.0,50158.0,2013-03-01,03N,66W,03N66W,Weld
5123354930000,NILES,4N-28HZ,ANADARKO,WATTENBERG,NIOBRARA,11933.0,7263.62,H,7732.0,11933.0,4201.0,4585.68,2.0,217936.0,561840.0,124296.0,58376.0,2013-03-01,03N,66W,03N66W,Weld
5123354940000,NILES,29N-28HZ,ANADARKO,WATTENBERG,NIOBRARA,11746.0,7195.34,H,7635.0,11746.0,4111.0,4651.82,1.0,215642.0,602906.0,115158.0,58284.0,2013-03-01,03N,66W,03N66W,Weld
5123354950000,NILES,29C-28HZ,ANADARKO,WATTENBERG,CODELL,11984.0,7390.38,H,7921.0,11984.0,4063.0,4710.87,2.0,177020.0,588691.0,78905.0,41098.0,2013-03-01,03N,66W,03N66W,Weld
5123354990000,WOLF,35-2613H,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,12655.0,6158.0,H,6741.0,12602.0,5861.0,6906.19,1.0,144149.0,189341.0,112592.0,22715.0,2012-08-01,10+N,59W,10+N59W,Weld
5123355000000,WILDHORSE,"=""02-0214H""",WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,10158.0,6119.09,H,6426.0,10158.0,3732.0,4261.98,1.0,59425.0,111368.0,40864.0,14030.0,2012-10-01,09N,59W,09N59W,Weld
5123355020000,BESTWAY,6-11,SRC ENERGY INC,WATTENBERG,NIOBRARA,12021.0,6988.38,H,7591.0,12021.0,4430.0,5410.73,2.0,249953.0,806845.0,115479.0,82529.0,2013-11-01,05N,66W,05N66W,Weld
5123355230000,GUTTERSEN D,29-69HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11072.0,6868.43,H,7612.0,10971.0,3359.0,4531.89,2.0,89866.0,277731.0,43578.0,20467.0,2012-08-01,03N,64W,03N64W,Weld
5123355240000,WELLS RANCH,AA14-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11000.0,6618.16,H,7121.0,10871.0,3750.0,4500.64,2.0,192722.0,462023.0,115718.0,56789.0,2012-10-01,06N,63W,06N63W,Weld
5123355250000,WELLS RANCH,AA14-65-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11144.0,6567.74,H,7233.0,11048.0,3815.0,4624.16,1.0,240286.0,575690.0,144338.0,58222.0,2012-10-01,06N,63W,06N63W,Weld
5123355260000,WELLS RANCH,AA14-64-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11022.0,6557.72,H,7130.0,10893.0,3763.0,4517.62,1.0,256223.0,618156.0,153197.0,64054.0,2012-10-01,06N,63W,06N63W,Weld
5123355270000,WELLS RANCH,AA14-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11098.0,6574.63,H,7174.0,10980.0,3806.0,4566.15,1.0,226332.0,520066.0,139654.0,60328.0,2012-10-01,06N,63W,06N63W,Weld
5123355340000,WELLS RANCH,34F-212,PDC ENERGY,WATTENBERG,NIOBRARA,11068.0,6650.26,H,7317.0,11068.0,3751.0,4756.81,3.0,136948.0,362968.0,76453.0,39029.0,2012-10-01,06N,63W,06N63W,Weld
5123355350000,WELLS RANCH,34F-402,PDC ENERGY,WATTENBERG,CODELL,11206.0,6743.67,H,7203.0,11206.0,4003.0,4740.05,2.0,160460.0,373105.0,98276.0,49548.0,2012-10-01,06N,63W,06N63W,Weld
5123355360000,SHELTON,G24-74-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11311.0,6989.0,H,7581.0,11228.0,3647.0,4949.18,2.0,235062.0,941303.0,78178.0,72655.0,2013-02-01,04N,65W,04N65W,Weld
5123355370000,SHELTON PC,G24-75HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11471.0,6978.61,H,7508.0,11353.0,3845.0,5105.08,2.0,202112.0,790181.0,70415.0,56892.0,2013-02-01,04N,65W,04N65W,Weld
5123355410000,SHELTON,G25-75HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11061.0,6986.0,H,7529.0,10977.0,3448.0,4462.74,2.0,160371.0,658107.0,50686.0,51162.0,2013-02-01,04N,65W,04N65W,Weld
5123355440000,GUTTERSEN D,30-69-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11050.0,6904.79,H,7402.0,10964.0,3562.0,4838.11,2.0,117661.0,347738.0,59705.0,36589.0,2012-08-01,03N,64W,03N64W,Weld
5123355450000,SHELTON PC,G25-74-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11438.0,6946.0,H,7583.0,11345.0,3762.0,4516.76,1.0,173100.0,700519.0,56347.0,53098.0,2013-02-01,04N,65W,04N65W,Weld
5123355460000,SPAUR,31V-404,PDC ENERGY,WATTENBERG,CODELL,11283.0,6947.0,H,,,,4461.46,2.0,84550.0,150830.0,59412.0,23166.0,2012-09-01,07N,63W,07N63W,Weld
5123355470000,GUTTERSEN D,29-67HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10899.0,6870.79,H,7282.0,10778.0,3496.0,4355.72,2.0,56244.0,186187.0,25213.0,18264.0,2012-10-01,03N,64W,03N64W,Weld
5123355580000,WELLS RANCH AE,"=""06-66-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11172.0,6714.79,H,7335.0,11093.0,3758.0,4580.21,1.0,147717.0,247044.0,106543.0,46519.0,2012-10-01,06N,62W,06N62W,Weld
5123355590000,WELLS RANCH AE,"=""06-69-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11200.0,6726.45,H,7403.0,11070.0,3667.0,4568.8,1.0,138270.0,235791.0,98971.0,43637.0,2012-10-01,06N,62W,06N62W,Weld
5123355640000,WELLS RANCH AE,"=""06-68-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11068.0,6736.91,H,7264.0,10949.0,3685.0,4486.74,1.0,144523.0,266873.0,100044.0,44330.0,2012-10-01,06N,62W,06N62W,Weld
5123355670000,WELLS RANCH AE,"=""06-67-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11118.0,6719.97,H,7222.0,11033.0,3811.0,4495.0,2.0,163979.0,339625.0,107375.0,42910.0,2012-10-01,06N,62W,06N62W,Weld
5123355690000,WELLS RANCH AE,"=""06-62-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11248.0,6765.07,H,7470.0,11126.0,3656.0,4555.64,1.0,120181.0,222774.0,83052.0,42231.0,2012-10-01,06N,62W,06N62W,Weld
5123355700000,WELLS RANCH AE,"=""06-64-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11146.0,6759.31,H,7307.0,11018.0,3711.0,4468.77,1.0,162573.0,299614.0,112637.0,45773.0,2012-10-01,06N,62W,06N62W,Weld
