APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,HorizontalLength,GrossPerforatedInterval,nphf_sqrt,sandmass,sqrtsandmass,sandperft,location,First6BOE,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
5123370640000,0,1,1,1.0,7405.46,4848.37,3663.0,84.76656180357912,2010852.9423901588,1418.0454655581952,171.13642062894968,4,51011.0,1,0,0
5123370760000,0,1,1,1.0,7330.19,5596.76,4962.0,81.45403611853743,5178219.941109318,2275.5702452592664,406.16675355787265,9,85504.0,1,0,0
5123370770000,0,1,1,1.0,6678.0,5554.98,4511.0,83.92842188436525,3884994.857315,1971.0390298811944,328.40193214835165,3,51549.0,1,0,0
5123370780000,0,1,1,1.0,6755.0,5524.59,4475.0,83.96183656876498,3944475.570404862,1986.0703840510946,334.136007658184,3,45375.0,1,0,0
5123370800000,0,1,1,1.0,6751.0,5565.83,4478.0,84.1892510953744,3918451.6853575213,1979.507940210779,331.03418816909027,3,48055.0,1,0,0
5123370810000,0,1,1,1.0,6737.42,4927.18,3875.0,83.97725882642277,2659370.720387676,1630.7577135760162,237.23200003458302,14,37248.0,1,0,0
5123370820000,0,1,1,1.0,6730.77,4897.73,3879.0,83.77786103738863,3750882.4972272925,1936.7195195038678,335.2893981610166,14,43020.0,1,0,0
5123370840000,0,1,1,1.0,6656.6,4880.29,3908.0,83.50023952061456,3819047.516034537,1954.2383467823306,343.37776623220077,14,31929.0,1,0,0
5123370910000,0,1,1,1.0,6107.0,4395.03,3865.0,80.8086010273659,3437059.5596653363,1853.930840043753,323.4575154964555,1,44531.0,1,0,0
5123370920000,0,1,1,1.0,6666.7,4942.63,3903.0,83.90250294240333,3273708.036622625,1809.3391159820276,292.47815926227327,14,37063.0,1,0,0
5123370980000,0,1,1,1.0,6430.0,4715.33,3958.0,82.20298048124532,3466181.141368936,1861.7682834791594,312.32484604153325,11,47314.0,1,0,0
5123371120000,0,1,1,1.0,7322.38,4534.02,4129.0,80.03136884997032,1948114.5263299546,1395.7487332360201,163.56964956590718,4,58033.0,1,0,0
5123371480000,0,1,1,1.0,7375.71,4386.49,4035.0,79.69623579567607,1851667.5738680402,1360.7599251403756,156.788109556989,4,60509.0,1,0,0
5123371560000,0,1,1,1.0,6713.0,4514.59,3551.0,83.44812760032427,3168437.510231042,1780.0105365505683,292.26432157836376,1,19090.0,1,0,0
5123371570000,0,1,1,1.0,6696.0,4517.15,3795.0,81.98871873617736,3303642.9684685743,1817.5926299555065,297.5182788606425,1,18671.0,1,0,0
5123371590000,0,1,1,1.0,6602.0,4506.48,3636.0,82.88835865186377,3106740.4846197814,1762.5948157814892,286.23000595354534,1,17428.0,1,0,0
5123371610000,0,1,1,1.0,6592.0,4546.32,3776.0,82.2819542791735,3539874.312493487,1881.4553708481865,320.32162813261124,1,17656.0,1,0,0
5123371710000,0,1,1,1.0,6603.0,9798.84,9111.0,81.77921496321666,7780874.82036493,2789.4219509362383,479.5608517944487,14,88155.0,0,0,1
5123371720000,0,1,1,1.0,6707.0,5008.43,3810.0,84.8435619242851,3288964.5596055724,1813.550263876238,294.8421837387335,14,44240.0,1,0,0
5123371730000,0,1,1,1.0,6610.0,9794.92,8871.0,83.21009554134642,8073999.909767048,2841.478472515153,497.4125129230562,14,86972.0,0,0,1
5123371750000,0,1,1,1.0,6620.0,9775.36,8843.0,83.26079509589132,8056126.616693103,2838.3316607988404,497.6296631473904,14,101710.0,0,0,1
5123371780000,0,1,1,1.0,6604.0,9832.79,8901.0,83.25737204596359,7990250.362880102,2826.70309068358,489.5686761154404,14,57164.0,0,0,1
5123371800000,0,1,1,1.0,6592.0,6982.03,6050.0,83.25881334729675,5141967.729305482,2267.590732320425,386.2365904984212,15,60261.0,0,1,0
5123371810000,0,1,1,1.0,6543.0,4003.03,3538.0,80.40541026572777,3189300.655096674,1785.8613202308497,296.45851041984326,15,46371.0,1,0,0
5123371820000,0,1,1,1.0,6749.73,4996.39,3797.0,84.8492192067788,2916259.9633475123,1707.7060529691614,256.1268191944065,14,43069.0,1,0,0
5123371830000,0,1,1,1.0,6683.92,4808.79,3733.0,84.11771513777582,3093742.3630286725,1758.9037389887692,280.12879056760886,14,40249.0,1,0,0
5123371850000,0,1,1,1.0,6684.01,4835.13,3734.0,84.26820278135757,2711504.5989135755,1646.6646892775636,244.3677540477267,14,45950.0,1,0,0
5123371910000,0,1,1,1.0,7304.0,4833.17,5658.0,71.9386544216668,4104873.5991478637,2026.048765244278,303.0992836999087,9,52787.0,1,0,0
5123371930000,0,1,1,1.0,6593.0,4536.48,3377.0,84.61371047294877,3565323.1014233036,1888.206318552955,336.2560691713009,15,52824.0,1,0,0
5123372090000,0,1,1,1.0,6565.0,4669.73,3667.0,83.68231593353521,3062933.9359751386,1750.1239773156467,278.3979218301344,3,29768.0,1,0,0
5123372100000,0,1,1,1.0,6517.0,4498.24,3586.0,83.13988212645,3208136.1461095237,1791.127060291794,300.809765223584,3,23661.0,1,0,0
5123372110000,0,1,1,1.0,6640.0,4477.68,3629.0,82.75675199039654,3066928.021771114,1751.264692092864,279.98247414379347,3,25602.0,1,0,0
5123372130000,0,1,1,1.0,6590.0,4495.22,3679.0,82.56040213080361,3289388.664222288,1813.667186730324,303.617192562515,3,32920.0,1,0,0
5123372140000,0,1,1,1.0,6673.0,4436.54,3704.0,82.05205664698478,3499010.1310113207,1870.564121063836,318.78736616356787,3,23536.0,1,0,0
5123372170000,0,1,1,1.0,6630.0,4420.24,3626.0,82.42717998330404,3068036.192020065,1751.5810549386704,281.1874431326244,3,27794.0,1,0,0
5123372180000,0,1,1,1.0,6562.0,4566.19,3089.0,86.4707464984546,2932718.31725542,1712.5181217305176,270.89583569697214,3,17894.0,1,0,0
5123372190000,0,1,1,1.0,6599.0,4531.29,3743.0,82.3910796142398,3446937.857790343,1856.5930781381103,315.0477888483999,3,24929.0,1,0,0
5123372220000,0,1,1,1.0,6532.0,4512.14,3584.0,83.23544917882045,3063805.7988484623,1750.373045624407,285.8827842538455,3,36220.0,1,0,0
5123372240000,0,1,1,1.0,6518.0,4604.0,3879.0,82.00609733428362,3119110.04419419,1766.1002361684316,281.8642729255548,3,40983.0,1,0,0
5123372280000,0,1,0,0.0,7292.84,4546.3,4074.0,80.45060596415667,4520100.079060195,2126.052699031751,383.18922338591005,9,74059.0,1,0,0
5123372300000,0,1,0,0.0,7282.0,4611.93,4118.0,80.58492414837902,4555645.515209235,2134.3958197132124,386.366340022834,9,74278.0,1,0,0
5123372320000,0,1,1,1.0,7180.1,4706.32,4107.0,81.23619882786244,10244729.233453887,3200.7388574286856,866.0689182055868,9,82415.0,1,0,0
5123372340000,0,1,1,1.0,6281.0,4303.8,3936.0,79.79849622643275,3446381.697458125,1856.4432922818098,318.90272022375547,11,54506.0,1,0,0
5123372500000,0,1,1,1.0,6961.0,9319.64,8405.0,83.15431437995265,9091726.603476893,3015.249011852403,573.0681754476453,8,92377.0,0,0,1
5123372510000,0,1,1,1.0,6978.0,5788.74,4241.0,86.87773017292751,6401045.9057296915,2530.028834960126,545.6056857935298,8,62691.0,1,0,0
5123372550000,0,1,1,1.0,6943.0,10991.46,9227.0,88.11617331682078,10559024.42513426,3249.465252181389,621.484663044983,8,101051.0,0,0,1
5123372600000,0,1,1,1.0,7132.0,4763.7,4286.0,80.48415993225002,5368521.220960973,2317.0069531533504,461.09432456935264,1,68958.0,1,0,0
5123372630000,0,1,1,1.0,6292.0,4383.7,3906.0,80.48415993225002,3394564.021762769,1842.4342652487685,318.319957029517,3,24987.0,1,0,0
5123372640000,0,1,1,1.0,6305.0,4447.35,3887.0,80.99598755494003,3307903.8710073004,1818.7643802887994,307.79788508488883,3,11055.0,1,0,0
5123372650000,0,1,1,1.0,6384.0,4545.3,3998.0,80.91538790613316,2755503.8871851075,1659.9710501045213,250.36379131247568,3,20802.0,1,0,0
5123372680000,0,1,1,1.0,6301.0,4400.79,3702.0,81.84613613360132,3316229.2212321362,1821.0516800003606,312.1156914100834,3,21168.0,1,0,0
5123372740000,0,1,1,1.0,6646.0,4557.53,3850.0,81.89951159805533,3088361.9854535167,1757.37360440332,276.1904834066819,1,26596.0,1,0,0
5123372770000,0,1,1,1.0,7107.68,5059.35,4426.0,81.44538047059514,2749376.3060184205,1658.1243337031215,230.38179202433557,1,25858.0,1,0,0
5123372780000,0,1,1,1.0,6684.0,4490.53,3837.0,81.56917309866516,3088458.2157830037,1757.400983208728,279.5743836139227,1,34217.0,1,0,0
5123372880000,0,1,1,1.0,6354.0,4124.58,3835.0,79.30687233777411,3422825.5234146826,1850.0879772093765,315.61323406313346,11,54961.0,1,0,0
5123372890000,0,1,1,1.0,6424.0,4158.91,3988.0,78.55513987003015,3420016.8847868717,1849.3287660085948,311.61885055005666,11,55014.0,1,0,0
5123372900000,0,1,1,1.0,6262.0,4769.64,3819.0,83.37049837922285,3219874.3872837555,1794.4008435362919,293.16893264898073,1,36337.0,1,0,0
5123372920000,0,1,1,1.0,7085.58,5077.85,4585.0,80.57822286449361,3222750.661539338,1795.2021227536854,269.641119606705,1,31537.0,1,0,0
5123372970000,0,1,1,1.0,7248.26,4639.54,3881.0,82.21033998226744,3117105.717847984,1765.532700871888,265.51156029369537,1,33558.0,1,0,0
5123373000000,0,1,1,1.0,7203.0,4630.66,4153.0,80.4839114357646,741211.9767776184,860.9366856962354,63.16250334704886,1,30178.0,1,0,0
5123373020000,0,1,1,1.0,7188.0,4633.33,4012.0,81.37155522662695,1667250.1517770973,1291.220411772172,142.74401984392955,1,35495.0,1,0,0
5123373030000,0,1,1,1.0,7173.0,4586.03,3965.0,81.36971180973913,4827169.652903948,2197.0820769611564,414.20710939625434,1,35623.0,1,0,0
5123373040000,0,1,1,1.0,7200.0,4656.48,3903.0,82.17955950234827,4446574.52632313,2108.6902395380716,379.23876557126914,1,30562.0,1,0,0
5123373210000,0,1,1,1.0,6633.0,4481.71,3329.0,84.57369567424614,1200634.3079242278,1095.734597393104,113.23533980234158,15,52188.0,1,0,0
5123373240000,0,1,1,1.0,6614.0,4457.81,3706.0,82.16939819665227,3420521.442184878,1849.465177337729,315.168289153679,15,46576.0,1,0,0
5123373250000,0,1,1,1.0,6616.0,4458.03,3595.0,82.84340649683594,3404656.5300891064,1845.171138428386,313.0718648357799,15,44590.0,1,0,0
5123373270000,0,1,1,1.0,6648.0,4549.17,3657.0,83.01909418922854,3286543.2808608636,1812.882588823905,300.11353126297723,15,50963.0,1,0,0
5123374020000,0,1,1,1.0,6306.0,4922.63,3824.0,84.25336788520683,3471304.993460996,1863.1438466905865,315.83158888736205,1,49947.0,1,0,0
5123374050000,0,1,1,1.0,6255.0,4483.84,4176.0,79.42191133434149,3451064.0453303754,1857.703971393283,315.3384544344276,1,64861.0,1,0,0
5123374170000,0,1,1,1.0,6766.0,4521.67,3959.0,81.01030798608286,3099686.5941195562,1760.5926826269488,275.20967718365944,1,27497.0,1,0,0
5123374180000,0,1,1,1.0,6702.0,4588.3,3934.0,81.57389288246577,3097832.562344428,1760.0660676078123,276.3208065600239,1,27679.0,1,0,0
5123374200000,0,1,1,1.0,6741.0,4697.99,3720.0,83.53436418624374,3064453.304723002,1750.5579981031767,272.4200644255491,1,23335.0,1,0,0
5123374240000,0,1,1,1.0,6784.0,4654.24,3804.0,82.76617666655866,3077922.9943177286,1754.4010357719608,274.4714637344149,1,24240.0,1,0,0
5123374250000,0,1,1,1.0,6705.0,4536.86,3867.0,81.66921084472409,3254934.9848469775,1804.1438370725814,292.76263580203073,1,29315.0,1,0,0
5123374410000,0,1,1,1.0,7150.56,4658.82,4219.0,80.2484890823497,2131436.2786177318,1459.943929956809,179.47425720930715,9,34699.0,1,0,0
5123374420000,0,1,1,1.0,7345.0,4585.62,4112.0,80.45880933744918,2359847.016105826,1536.1793567503198,198.30647194166605,4,62957.0,1,0,0
5123374870000,1,1,0,1.0,7121.0,4172.38,3724.0,80.30180570821555,2336571.751952263,1528.5848854258186,204.5139389017298,1,37208.0,1,0,0
5123374880000,1,1,0,1.0,7045.0,4092.77,3868.0,78.89721161105759,4021887.5927529037,2005.4644331807292,349.7901889678991,1,36610.0,1,0,0
5123375110000,0,1,0,0.0,7167.0,4583.28,4085.0,80.61190979005521,2189650.158380268,1479.7466534445239,187.35776147687756,1,39881.0,1,0,0
5123375120000,0,1,1,1.0,7258.0,4545.78,4120.0,80.16096306806699,2190406.167427477,1480.0020835888972,188.50311251527341,1,35695.0,1,0,0
5123375130000,0,1,1,1.0,7247.0,4607.03,4090.0,80.72812397176092,2229830.651962021,1493.2617493132343,191.07374909700266,1,33204.0,1,0,0
5123375150000,0,1,1,1.0,7255.0,4719.86,4248.0,80.4478713205017,5289619.59547364,2299.9173018771,448.69111845564845,1,39111.0,1,0,0
5123375610000,0,1,1,1.0,6598.0,4478.23,3742.0,82.07453929203623,1790763.5123710288,1338.194123575137,163.52511299160156,3,25784.0,1,0,0
5123375630000,0,1,1,1.0,6719.0,5328.11,4350.0,83.53508245042917,3799698.82083866,1949.2816166061434,325.84673877357517,14,25162.0,1,0,0
5123375640000,0,1,1,1.0,6706.0,5414.41,3889.0,86.74912103301105,3258476.36615575,1805.1250278459247,288.5905912811753,14,26223.0,1,0,0
5123375660000,0,1,1,1.0,6707.0,5311.77,4336.0,83.52107518465026,3799555.4392386894,1949.244838197267,328.3971857596101,14,26376.0,1,0,0
5123375680000,0,1,1,1.0,6701.0,4767.34,3370.0,86.00779034482865,2929426.74705603,1711.5568196983793,274.9344671099043,14,27610.0,1,0,0
5123375790000,0,1,1,1.0,6209.0,4559.45,4252.0,79.41945605454623,3256418.221795271,1804.5548541940395,297.33548409379756,1,32712.0,1,0,0
5123375830000,0,1,1,1.0,7321.0,4671.96,3947.0,82.00585344961664,3619721.991161582,1902.5566985405671,305.17848336241315,1,1717.0,1,0,0
5123375840000,0,1,1,1.0,7217.77,4761.59,3825.0,83.28619333358921,3413305.003620687,1847.5131944375084,286.904682156904,1,2003.0,1,0,0
5123375940000,0,1,1,1.0,7157.94,6437.39,6003.0,80.21464953485741,2939207.630627796,1714.4117447765564,216.38869400189915,9,43276.0,1,0,0
5123375950000,0,1,1,1.0,7182.84,6971.22,6680.0,79.31721124699229,3273658.9234535364,1809.3255438017604,229.13550244652737,9,43992.0,0,1,0
5123375960000,0,1,1,1.0,6651.0,4194.38,3781.0,80.08358133849909,2965390.513381718,1722.0309269527415,268.75027309966634,14,43228.0,1,0,0
5123375970000,0,1,1,1.0,6714.0,4130.81,3770.0,79.75468638268224,3245019.0876722517,1801.3936515021505,295.4583526971002,14,43632.0,1,0,0
5123376020000,0,1,1,1.0,6933.0,4501.96,3924.0,81.10462378927603,3666875.6112728994,1914.9087736163567,321.09243531286336,1,51065.0,1,0,0
5123376130000,1,1,0,1.0,7065.0,4156.19,3892.0,79.14663606243792,165757.01681625142,407.13267716587353,14.442538713623021,1,35798.0,1,0,0
5123376140000,1,1,0,1.0,7012.0,4201.93,3725.0,80.47937624012751,3099973.94235695,1760.6742862769793,269.75060410345895,1,31625.0,1,0,0
5123376160000,1,1,0,1.0,7061.0,4215.85,3949.0,79.16343853067526,4333565.800607199,2081.721835550369,377.2911196767542,1,33456.0,1,0,0
5123376380000,0,1,0,0.0,7173.03,9315.27,8374.0,83.31428448951597,7075556.823773466,2659.9918841555636,436.20700686122535,9,75996.0,0,0,1
5123376440000,1,1,0,1.0,7265.0,6745.77,5938.0,82.50921160694726,7017321.35091574,2649.022716194737,511.3547585014749,1,45499.0,0,1,0
5123376470000,1,1,0,1.0,7271.0,6780.16,5800.0,83.54735184313145,6706255.3546654675,2589.64386637728,487.72766215748857,1,61728.0,0,1,0
5123376510000,0,1,1,1.0,6374.0,4467.87,4107.0,79.75506253523973,3464558.0644726213,1861.3323358477983,311.1133319389926,11,55094.0,1,0,0
5123376530000,0,1,1,1.0,6382.0,4479.0,3985.0,80.58535847162312,3457922.055697172,1859.5488849979643,314.0710313984716,11,47697.0,1,0,0
5123376540000,1,1,0,1.0,7252.0,6203.37,5383.0,82.5855314204613,6099239.912627209,2469.6639270611718,463.3272495158925,1,43941.0,1,0,0
5123376550000,0,1,1,1.0,6091.0,4441.29,4164.0,79.22935062210216,3424252.121053225,1850.4734856390742,320.4128493546575,1,55511.0,1,0,0
5123376570000,1,1,0,1.0,7284.0,6192.82,5383.0,82.52163352721516,6032041.389805278,2456.0214554855334,454.87077820716974,1,51184.0,1,0,0
5123376720000,0,1,1,1.0,7087.43,6694.43,6370.0,79.52628496289765,4701212.906755396,2168.228056906237,334.605900836683,9,61306.0,0,1,0
5123376740000,0,1,1,1.0,7075.55,6544.19,5797.0,82.14128073021506,4269298.72223321,2066.2281389607515,317.8216870567416,9,48806.0,0,1,0
5123376760000,0,1,1,1.0,7508.18,5033.66,4492.0,80.88052917729952,3470638.815076293,1862.965060079306,275.75391824855336,5,52312.0,1,0,0
5123376780000,0,1,1,1.0,7573.0,5022.84,4592.0,80.19251835427043,3464356.422226983,1861.2781689545986,275.6709176595037,5,64447.0,1,0,0
5123376920000,0,1,1,1.0,7170.0,4531.41,4128.0,80.02130966186445,3424414.9827451305,1850.5174905266717,292.5100352562681,1,20592.0,1,0,0
5123376960000,0,1,0,0.0,7086.0,4525.18,3993.0,80.82190297190483,2913752.204572807,1706.9716472668217,250.15042965082478,1,31084.0,1,0,0
5123377000000,0,1,1,1.0,6466.0,4481.04,4061.0,80.12515210593986,3524935.6714334087,1877.4812040160107,319.14311194508,1,54493.0,1,0,0
5123377060000,0,1,1,1.0,7170.88,4748.15,4142.0,81.27822586646438,3506896.1931411186,1872.6708715471384,292.5338833117383,1,14973.0,1,0,0
5123377100000,0,1,1,1.0,7075.21,4522.33,4026.0,80.59981389556678,3473816.6494772336,1863.8177618740608,298.56610653005873,1,16955.0,1,0,0
5123377120000,0,1,1,1.0,6640.0,4295.03,3737.0,80.981664591437,2769722.7123792325,1664.2483926323116,251.72432176490344,14,54623.0,1,0,0
5123377170000,0,1,1,1.0,6619.0,8345.57,7356.0,83.6036482457554,6908182.562393001,2628.342169960563,474.2025372318095,14,93819.0,0,1,0
5123377230000,0,1,1,1.0,7102.03,8686.33,7923.0,82.23946741072683,6538069.57048615,2556.9649138160166,420.50871948071455,10,88307.0,0,0,1
5123377240000,0,1,1,1.0,6671.0,4268.77,2722.0,86.87214743518201,2376574.3155126246,1541.6141915254364,222.62991246019902,14,49434.0,1,0,0
5123377250000,0,1,1,1.0,6232.0,9672.87,9219.0,80.33598197570004,6966720.319356471,2639.45454959097,438.7103475665284,1,46459.0,0,0,1
5123377260000,0,1,0,0.0,7170.0,4532.1,4104.0,80.17543264616663,3175413.3301108237,1781.9689475719895,270.0411029943723,1,38372.0,1,0,0
5123377320000,0,1,1,1.0,6461.0,4693.66,4036.0,81.59448510775712,3306642.4722975013,1818.4175736880409,296.69290913391666,1,47527.0,1,0,0
5123377340000,0,1,1,1.0,7095.0,4677.38,3823.0,82.7911831054491,3555649.588022654,1885.6430171224495,301.58181408165007,1,16726.0,1,0,0
5123377400000,0,1,1,1.0,7179.22,4600.93,4324.0,79.22707870419053,3388241.7282183594,1840.7177209497277,285.8310889335549,1,17518.0,1,0,0
5123377410000,0,1,1,1.0,6715.0,4290.72,3490.0,82.46647803804889,3229219.2733826083,1797.0028584792535,296.1499700460939,14,67296.0,1,0,0
5123377560000,0,1,1,1.0,6082.32,4605.01,4289.0,79.47332885943561,3406274.2694349014,1845.6094574516303,313.797721735136,1,31590.0,1,0,0
5123377620000,0,1,0,0.0,7111.0,9456.55,8150.0,85.47835983452185,4280285.173615625,2068.885007344687,266.4022638710167,9,73671.0,0,0,1
5123377740000,0,1,1,1.0,7141.0,9728.65,8906.0,82.59933413775198,7113664.509094265,2667.1453858187533,428.2244467309334,10,75786.0,0,0,1
5123377770000,0,1,1,1.0,7198.0,7406.48,6962.0,80.27751864625613,5239188.97400099,2288.9274724204324,358.60294141006096,1,78278.0,0,1,0
5123377840000,0,1,0,0.0,7342.0,4506.03,4155.0,79.69334978528634,2342359.724621226,1530.4769598465787,196.30906173493347,10,24666.0,1,0,0
5123377870000,0,1,0,0.0,7299.0,4556.84,4119.0,80.23615145307008,2157755.9743493255,1468.9302142543484,181.4917969845509,10,30248.0,1,0,0
5123377880000,0,1,0,0.0,7303.0,4636.21,4263.0,79.83238691157868,2266190.7658385304,1505.387247799891,188.6762772324145,10,26158.0,1,0,0
5123377900000,0,1,0,0.0,7264.0,4480.35,4153.0,79.54464155428698,2268777.5335252387,1506.2461729495742,191.91148143505657,10,30358.0,1,0,0
5123378210000,0,1,1,1.0,7114.0,4464.28,4161.0,79.3931987011482,3345931.8601586637,1829.1888530599194,285.61091422609167,1,48834.0,1,0,0
5123378270000,0,1,1,1.0,7091.0,4340.39,3939.0,80.00868702834711,3039630.757571052,1743.4536866722476,263.6051303070897,10,50970.0,1,0,0
5123378290000,0,1,1,1.0,7086.1,4448.17,4048.0,80.00106249294443,6842661.412163612,2615.8481248275125,590.2407842804806,10,56883.0,1,0,0
5123378310000,0,1,1,1.0,7204.03,4650.09,4123.0,80.79040784647643,4387064.826657905,2094.5321259550797,371.1246786784456,10,51624.0,1,0,0
5123378320000,0,1,1,1.0,7095.1,4524.45,4129.0,79.97155744388125,6946230.681566292,2635.5702763474724,597.1143025501842,10,44384.0,1,0,0
5123378550000,0,1,1,1.0,6222.0,4459.92,4262.0,78.72686961895538,3438911.463349893,1854.4302260667273,314.37164853733367,1,31388.0,1,0,0
5123378630000,0,1,0,0.0,7573.0,5936.2,5276.0,81.61004840091691,3918752.6489750817,1979.5839585567169,287.2354063604106,5,51768.0,1,0,0
5123378840000,0,1,1,1.0,7138.0,5167.28,5118.0,77.77711745751445,3967318.854226041,1991.8129566367525,310.6506032594191,1,56701.0,1,0,0
5123378870000,0,1,1,1.0,7136.0,5097.18,5090.0,77.50599976775992,3905103.300656065,1976.1334217749734,305.39636354548094,1,97450.0,1,0,0
5123378940000,0,1,1,1.0,7544.75,5538.52,4711.0,82.62880853552228,3613976.1885619126,1901.0460774431303,285.28387974123086,5,56582.0,1,0,0
5123379060000,0,1,1,1.0,7339.85,9414.22,8543.0,82.89282236719896,6848252.719048895,2616.9166435041247,415.65020144749303,1,73252.0,0,0,1
5123379130000,0,1,0,0.0,6994.0,4559.17,4130.0,80.18210523551997,3074953.8005672717,1753.5546186438767,266.5759688398155,7,54888.0,1,0,0
5123379160000,0,1,0,0.0,7007.0,4518.55,4126.0,79.95342394169245,3084676.4376196014,1756.3246959544813,267.0022018194063,7,55865.0,1,0,0
5123379200000,0,1,1,1.0,7090.0,4478.9,3942.0,80.8510977043602,3103163.6397144664,1761.5798703761536,269.5590375012566,1,47554.0,1,0,0
5123379260000,0,1,1,1.0,7122.0,4466.12,3884.0,81.13026562263924,4096466.955412944,2023.973061928677,354.21244750652346,1,42499.0,1,0,0
5123379280000,0,1,1,1.0,6260.01,4832.12,4149.0,81.75035168120074,3447539.2151338467,1856.7550229187066,308.4328670854071,1,43818.0,1,0,0
5123379290000,0,1,1,1.0,7180.0,4466.99,3840.0,81.40632653547266,3122266.478978492,1766.9936273168876,269.46288763083555,1,46344.0,1,0,0
