APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,sandperft,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
33025021430000,0,1,1,1.0,10587.39,117.84151730970041,1600.313531199472,61115.83,265.04425831070716,0,0,1
33025021440000,0,1,1,1.0,10676.48,123.47758177844439,1553.4045769975935,31875.5,218.91904115865822,0,0,1
33025021450000,0,1,1,1.0,10664.25,117.74664836780885,1518.1871589971101,27983.0,239.09174599528185,0,0,1
33025021460000,0,1,1,1.0,10964.14,118.98135653056079,2146.9253991626065,148576.0,464.0617478164606,0,0,1
33025021500000,0,1,1,1.0,11055.89,117.53179655672936,1830.1518129895915,89120.5,349.27819665880287,0,0,1
33025021530000,0,1,1,1.0,11195.36,123.6212489900196,2585.3135212960715,41701.17,604.4276888695832,0,0,1
33025021540000,0,1,0,0.0,10961.5,119.19745467858121,1047.3685910149877,116968.67,109.87433497777643,0,0,1
33025021550000,0,1,1,1.0,11209.15,116.9159236453804,1946.7829417053363,67831.33,401.2556374430013,0,0,1
33025021560000,0,1,1,1.0,11193.05,117.02223379278153,1615.5575861968255,59509.5,275.60617587278244,0,0,1
33025021590000,0,1,1,1.0,10387.95,117.84694820763252,724.2089315569305,57939.83,54.27233059220111,0,0,1
33025021610000,0,1,1,1.0,10328.86,117.16011779548714,1744.861321427356,111375.5,320.39638650083015,0,0,1
33025021620000,0,1,1,1.0,10407.06,118.14103098353434,1470.5186130143445,15.83,222.16930979968947,0,0,1
33025021700000,0,1,1,1.0,10583.85,119.03047173666255,1447.7068372755307,34861.83,210.76198205325326,0,0,1
33025021720000,0,1,1,1.0,10744.75,122.21506945484433,1122.2571336195979,54137.17,117.56984386952338,0,0,1
33025021730000,0,1,1,1.0,10733.4,118.91191362454992,1035.1266415517885,16944.0,108.05671699796237,0,0,1
33025021740000,0,1,1,1.0,10754.94,122.13436535984629,427.012666803502,46287.17,17.052690717023495,0,0,1
33025021750000,0,1,1,1.0,10689.16,117.83213993581047,1436.5243023292876,40096.0,213.6158842424435,0,0,1
33025021760000,0,1,1,1.0,10639.77,118.675411108841,1458.9311339604892,64474.83,215.8750046795404,0,0,1
33025021770000,0,1,0,0.0,11000.73,116.75514207884989,2688.3660764181864,125425.83,768.2345146190099,0,0,1
33025021780000,0,1,0,0.0,10904.06,117.3494064827446,2746.7631637306995,221415.67,790.2857475562917,0,0,1
33025021790000,0,0,1,0.0,11022.79,117.60957954967964,2701.5245172279865,131994.0,759.6045267959526,0,0,1
33025021800000,0,0,1,0.0,10955.02,117.694363509271,2736.706044320731,120061.67,777.9025282820663,0,0,1
33025021810000,0,1,1,1.0,11016.52,119.32260138738353,1059.9104439002167,45460.67,112.1860859242141,0,0,1
33025021820000,0,1,1,1.0,11034.71,119.32105095854806,1059.9104439002167,54506.67,112.19023123809143,0,0,1
33025021830000,0,1,1,1.0,11155.23,119.59424401639245,1849.2450114715878,61518.5,339.30008031311087,0,0,1
33025021840000,0,1,1,1.0,11242.71,119.6170272237712,1844.6548286094296,28978.67,337.43528828500183,0,0,1
33025021900000,0,1,1,1.0,10437.55,122.1909702140564,1734.5523569438858,90813.0,281.01200376027316,0,0,1
33025021930000,0,1,1,1.0,10761.78,135.25710037499852,1850.4068673196402,75172.5,243.34796033830463,0,0,1
33025021940000,0,1,1,1.0,10823.98,135.20293340698058,2615.018792241938,64203.33,486.5139475758327,0,0,1
33025021950000,0,1,1,1.0,10769.32,135.36496297732447,1823.378798385263,68178.5,235.80174206366746,0,0,1
33025021960000,0,1,1,1.0,11063.29,119.92940924499054,1273.362146466411,60077.5,159.60751571303305,0,0,1
33025021970000,0,1,1,1.0,11059.75,118.73825500592646,1879.843567393601,86479.33,357.865235183965,0,0,1
33025021980000,0,1,1,1.0,11067.14,119.39000461450875,1331.3680266934387,70394.67,176.72567248941476,0,0,1
33025021990000,0,1,1,1.0,10942.29,122.2278331717143,1342.9254752921192,51074.0,168.30171723842633,0,0,1
33025022060000,0,1,1,1.0,10842.81,119.73104527169393,1628.8419397255527,108607.83,262.3882889802057,0,0,1
33025022070000,0,1,1,1.0,10946.79,119.99263811522947,1670.354540940932,55364.33,274.23239780404396,0,0,1
33025022080000,0,1,1,1.0,10847.16,120.3823209688716,1707.1857765965617,87318.17,283.8460780723488,0,0,1
33025022110000,0,1,1,1.0,11279.48,117.09711013450512,1669.3448434771315,55880.67,293.71965336486437,0,0,1
33025022120000,0,1,1,1.0,11196.52,117.47609629985337,1655.878802921813,73669.33,286.3172798965158,0,0,1
33025022130000,0,1,1,1.0,10746.7,116.12283669396137,1501.1428706587492,84487.67,243.33940051764168,0,0,1
33025022140000,0,1,1,1.0,10952.77,119.38941829933012,1546.1879366986298,60212.83,238.3603531482673,0,0,1
33025022240000,0,1,1,1.0,10770.84,97.37403761707954,574.7278126660091,126903.0,62.82527653179383,1,0,0
33025022290000,0,1,1,1.0,10407.84,117.01928559794074,2069.432082376745,110467.83,452.2494618024033,0,0,1
33025022300000,0,1,1,1.0,11282.78,118.60035076614412,1328.4098690094963,102757.5,179.30076804560744,0,0,1
33025022310000,0,1,1,1.0,11353.07,118.91132495205164,1326.6785910869608,86327.17,177.50163970625587,0,0,1
33025022390000,0,1,1,1.0,10838.91,120.97025750924242,1425.3354392055924,79677.5,195.16174908046597,0,0,1
33025022430000,0,1,1,1.0,10668.38,119.0540767964391,2116.5318515124122,72985.83,450.2308667979819,0,0,1
33025022450000,0,1,1,1.0,10611.9,118.96055313360148,2083.64420932423,149385.83,437.3261846389332,0,0,1
33025022510000,0,1,1,1.0,11002.58,82.04677447561495,1286.4833392186501,53111.83,660.0093244884226,1,0,0
33025022520000,0,1,1,1.0,10919.54,122.87653641705735,1286.565260660921,51169.33,152.21293071261704,0,0,1
33025022540000,0,1,1,1.0,10796.74,119.6145191933338,963.2348656920753,146026.67,92.01327770002166,0,0,1
33025022550000,0,1,1,1.0,10888.91,119.67122963290893,2866.2632563686975,83711.17,813.6435853365552,0,0,1
33025022560000,0,1,1,1.0,10826.52,119.7527586398427,2097.5666428650834,228102.33,434.9054105124024,0,0,1
33025022570000,0,1,1,1.0,11450.04,118.42040872186018,1443.7806170632932,78885.17,212.71909379504538,0,0,1
33025022580000,0,1,1,1.0,11388.03,122.26632079952525,1451.026875824007,69529.17,196.31542383888623,0,0,1
33025022600000,0,1,0,0.0,10666.12,119.47122332115136,2078.1474132426624,129839.33,429.75099471278287,0,0,1
33025022610000,0,1,0,0.0,10717.64,121.3351688582186,2115.28568338621,139306.67,426.211620365366,0,0,1
33025022620000,0,1,1,1.0,11032.48,119.13233482918238,1602.1844263839482,46834.5,257.5122021246314,0,0,1
33025022630000,0,1,1,1.0,11036.98,119.93737199827426,1612.643688870914,64485.67,255.94383049288837,0,0,1
33025022640000,0,1,1,1.0,10962.06,119.38891574117096,1603.1137507627154,59048.17,256.2378807100257,0,0,1
33025022700000,0,1,1,1.0,10189.2,119.1621718577352,885.9449514711173,63347.33,78.6822237407622,0,0,1
33025022710000,0,1,1,1.0,10272.29,118.93512181795764,885.9449514711173,63053.83,79.11094573871065,0,0,1
33025022720000,0,1,1,1.0,10187.68,118.80342251741918,885.9449514711173,65988.5,79.36139251633037,0,0,1
33025022730000,0,1,1,1.0,10285.44,118.83039679245552,2719.616225813718,70447.83,747.3596881056254,0,0,1
33025022760000,0,1,1,1.0,10863.24,118.63845583052917,2329.4742495087894,76598.33,550.8521744597291,0,0,1
33025022770000,0,1,1,1.0,10975.02,118.96547062846606,2354.7976726143747,41266.0,558.4886736494545,0,0,1
33025022780000,0,1,1,1.0,10851.64,118.42078872331675,1945.4242559105573,91266.67,386.2146328692387,0,0,1
33025022790000,0,1,1,1.0,10949.51,118.44206685908695,2009.3147410545357,62090.33,411.78706899612484,0,0,1
33025022820000,0,1,1,1.0,11122.5,122.77761686012813,2254.039693588312,74407.0,468.25516233897326,0,0,1
33025022830000,0,1,1,1.0,11199.18,122.62264555069925,2153.1341704582646,72709.5,428.772091259073,0,0,1
33025022840000,0,1,1,1.0,11113.86,119.28442145499312,1487.1029290232402,48244.33,221.0436216487751,0,0,1
33025022850000,0,1,1,1.0,11041.39,119.40390781650498,1505.8308984872215,60536.5,226.0018912013125,0,0,1
33025022860000,0,1,1,1.0,10637.3,118.93053939948486,2306.500223112754,76071.67,536.2629812526899,0,0,1
33025022380000,0,1,1,1.0,10755.02,120.3964833450397,1494.8625871135996,110857.67,217.56030959766923,0,0,1
33025022370000,0,1,1,1.0,10808.35,120.23611438271124,1232.394951412249,108424.17,148.42658707826413,0,0,1
33025022360000,0,1,1,1.0,10740.05,120.14946192910071,1229.7487903564045,95656.33,148.0913380164398,0,0,1
33025022350000,0,1,1,1.0,10852.39,120.10925527140871,569.1716182694953,62531.17,31.7537002991049,0,0,1
33025022280000,0,1,1,1.0,10462.74,116.96522218955694,2047.848199598835,114028.67,443.4572670642141,0,0,1
33025022270000,0,1,1,1.0,10931.49,119.42597373206726,1283.325722721179,28599.0,164.06102019306059,0,0,1
33025022260000,0,1,1,1.0,10947.15,119.33198733722833,1267.89752198599,57161.17,160.49881203250922,0,0,1
33025022250000,0,1,1,1.0,10855.38,121.62250285967815,1364.4562779458315,962.17,176.16843122284644,0,0,1
33025022230000,0,1,1,1.0,10677.05,121.98525813331881,656.5265606432183,98115.67,40.44798958271877,0,0,1
33025022220000,0,1,1,1.0,10681.99,122.18507765620326,684.3048531548158,90909.0,43.74291292869523,0,0,1
33025022210000,0,1,1,1.0,10793.82,118.98879443818406,665.355717326511,95620.67,44.56277876551208,0,0,1
33025022200000,0,0,0,0.0,10654.21,119.63228327609743,0.0,30286.67,0.0,0,0,1
33025022190000,0,0,0,0.0,10644.22,119.57342180372869,0.0,30540.83,0.0,0,0,1
33025022180000,0,1,1,1.0,10535.36,122.09681896696745,1630.7992104002751,78649.5,248.93444363509553,0,0,1
33025022170000,0,1,1,1.0,10533.29,122.40581359499402,1614.464998892745,94088.17,242.25955796062595,0,0,1
33025022160000,0,1,1,1.0,10966.16,119.00144201585299,285.41958163090885,668.83,8.197858926884651,0,0,1
33025022100000,0,1,1,1.0,11037.05,119.6580678510748,2047.9409433826472,68849.0,415.50132926586014,0,0,1
33025022090000,0,1,1,1.0,10972.06,119.6909904790349,2697.0011810070364,108558.83,720.0471368988827,0,0,1
33025021920000,0,1,1,1.0,10815.68,135.21731842427738,1856.3005621086143,61971.67,245.08801975047442,0,0,1
33025021910000,0,1,1,1.0,10466.41,122.1080800023177,1758.489107226271,109545.5,289.3687287972601,0,0,1
33025021890000,0,1,1,1.0,10865.76,104.35172831272331,914.295995434019,32849.33,125.41797891839623,0,1,0
33025021880000,0,1,1,1.0,10761.35,116.54322460723498,1879.942177531189,37170.67,377.6542185623069,0,0,1
33025021870000,0,1,1,1.0,10786.34,116.5802007283073,1872.8033455383159,48637.5,374.4465729811034,0,0,1
33025021860000,0,1,1,1.0,10833.62,119.65246843192338,2005.0839167175188,143070.0,398.3458751208074,0,0,1
33025021680000,0,1,1,1.0,10426.32,119.25960423317035,1278.0551025627026,56850.0,163.36241473325344,0,0,1
33025021670000,0,1,0,0.0,10761.13,121.56744301766169,2140.715208781409,153215.17,434.1874282995925,0,0,1
33025021660000,0,1,0,0.0,10765.42,121.47655412404659,3027.874165876521,148724.0,870.4523497203354,0,0,1
33025021650000,0,1,0,0.0,10766.59,121.47219106384976,2139.446772296224,169968.33,434.62633638091836,0,0,1
33025021640000,0,1,1,1.0,10421.31,118.68421631309035,636.7893789937011,73607.17,41.118034733694884,0,0,1
33025021630000,0,1,1,1.0,10332.67,116.10126270567612,619.8939380303108,117447.33,41.51816764933955,0,0,1
33025022880000,0,1,1,1.0,10440.68,104.20457380485955,2814.5727895810596,103662.33,1194.0306137972464,0,1,0
33025022890000,0,1,1,1.0,11064.0,123.43797309520447,1517.1868182735784,47347.17,209.01526411332787,0,0,1
33025022900000,0,1,1,1.0,11107.31,121.20191088366727,1921.0380665185169,28483.0,352.6129559732197,0,0,1
33025022910000,0,1,1,1.0,11119.95,118.62437861524258,1828.1837486662284,86247.17,339.39559498716994,0,0,1
33025022920000,0,1,1,1.0,11198.55,118.6352949246236,1824.9438214200352,30789.0,338.10477605049624,0,0,1
33025022930000,0,1,1,1.0,10638.96,122.23928665471024,1157.8894114699383,65593.0,125.08505390224444,0,0,1
33025022940000,0,1,1,1.0,10591.87,122.80290388200281,1132.4086810411955,79076.33,118.11834230777012,0,0,1
33025022950000,0,1,1,1.0,10684.46,122.36679779193545,1150.1540176536462,88065.17,123.0612475603489,0,0,1
33025022960000,0,1,1,1.0,10610.41,122.43816072553696,1142.7008759510295,89095.67,121.27441754125788,0,0,1
33025022970000,0,1,1,1.0,10750.22,122.85464257345923,1154.62466270836,68855.83,122.65478032258098,0,0,1
33025022980000,0,1,1,1.0,10749.55,122.9735060972583,1202.6578010288247,106466.33,132.7153030924225,0,0,1
33025022990000,0,1,1,1.0,10667.75,123.10362789882522,1181.7241274326323,126626.5,127.76001615274201,0,0,1
33025023010000,0,1,1,1.0,10393.31,119.39100971954471,1218.8099596223908,60262.67,148.10338815557253,0,0,1
33025023080000,0,1,0,0.0,10893.0,88.03120584118123,1443.40697452173,30355.67,590.9717690652388,1,0,0
33025023100000,0,1,1,1.0,11111.86,118.96807639805067,1876.5982703722468,30501.5,354.6685494755545,0,0,1
33025023110000,0,1,1,1.0,11061.27,119.0072821379113,2099.552603033677,42951.67,443.53274313695096,0,0,1
33025023120000,0,1,1,1.0,11126.48,119.28978666194529,1904.3625782656509,57615.0,362.44294207050154,0,0,1
33025023130000,0,1,1,1.0,10158.09,123.80978637350289,2791.119910339284,81555.67,701.5306326272153,0,0,1
33025023140000,0,1,1,1.0,10085.04,123.28800915682118,2870.674124844875,77576.67,750.8085863935847,0,0,1
33025023150000,0,1,1,1.0,10151.91,122.9741566421678,2842.198039296333,87400.5,741.2063871296803,0,0,1
33025023160000,0,1,1,1.0,10074.08,122.85073545507336,2886.657979985722,119319.5,766.7112578051115,0,0,1
33025023180000,0,1,1,1.0,11268.47,125.80275514412402,1312.3909700925374,106060.67,148.45125504689875,0,0,1
33025023190000,0,1,1,1.0,10916.73,118.38755509703046,1414.3594813403001,15644.33,204.30011443115205,0,0,1
33025023200000,0,1,1,1.0,10851.86,119.15998993727895,1465.8432667763143,74065.67,215.40752085492042,0,0,1
33025023210000,0,1,1,1.0,10892.3,121.81815628982578,1565.0794434313818,46891.83,230.7430547196608,0,0,1
33025023220000,0,1,1,1.0,10935.97,119.14072856018811,1537.7493859370986,36281.67,237.1683871474001,0,0,1
33025023240000,0,1,1,1.0,10045.03,126.30183372323785,885.9449514711173,115020.33,66.92471888298513,0,0,1
33025023280000,0,1,1,1.0,10518.96,121.75164558170218,1290.9154842407672,54253.33,157.22251822534832,0,0,1
33025023290000,0,1,1,1.0,10823.97,118.21714428056711,606.3924568666807,45327.83,37.70931347511483,0,0,1
33025023320000,0,1,1,1.0,10739.02,118.93196879667141,2303.915191199077,148616.0,535.043273812022,0,0,1
33025023330000,0,1,1,1.0,10610.92,118.5954602919202,1475.6893286875818,92372.83,221.2885925856109,0,0,1
33025023340000,0,1,1,1.0,10577.07,118.58791338855922,1491.1926671794647,95303.17,226.00376568497734,0,0,1
33025023350000,0,1,1,1.0,10669.66,118.69226260313863,1506.0698588390474,78978.33,229.95711782941916,0,0,1
33025023360000,0,1,1,1.0,10642.04,119.51950971223243,2303.634619496167,194901.17,527.464154100577,0,0,1
33025023370000,0,1,1,1.0,11074.14,119.29871416680241,773.3036218317762,92333.67,59.751390775895025,0,0,1
33025023380000,0,1,0,0.0,10953.15,119.35637059601143,1945.120371342278,96114.17,377.52368160939244,0,0,1
33025023410000,0,1,1,1.0,10647.54,117.8541183067118,1583.8479319953142,69148.17,259.5384699101376,0,0,1
33025023450000,0,1,1,1.0,10474.07,123.41476087507694,1299.862033086852,53209.83,153.50425633754529,0,0,1
33025023480000,0,1,1,1.0,11077.66,119.77117016148928,250.7395129708479,56272.67,6.211829923432723,0,0,1
33025023490000,0,1,1,1.0,11072.99,119.4884647229699,473.34795312805244,59569.33,22.286772534174133,0,0,1
33025023510000,0,1,1,1.0,10963.19,122.68338600581751,1284.420882752982,54754.17,152.37052481559758,0,0,1
33025023520000,0,1,1,1.0,11048.49,122.44048840907334,1437.9458802751271,32535.0,192.02871156062724,0,0,1
33025023530000,0,1,1,1.0,11109.27,122.27130980672621,3515.49133104708,27858.17,1152.1954931538821,0,0,1
33025023540000,0,1,1,1.0,11055.27,121.91928970369054,2908.9153736515073,8218.67,795.2629499960611,0,0,1
33025023550000,0,1,1,1.0,11113.14,122.37545996584618,2775.094524568868,16207.17,716.2740725442081,0,0,1
33025023570000,0,1,1,1.0,11012.67,119.16821389050195,2309.7032091756237,32941.5,534.7032436111667,0,0,1
33025023580000,0,1,1,1.0,11081.58,119.0696149395488,2724.075285111395,24572.5,745.5253085803714,0,0,1
33025023610000,0,1,1,1.0,10970.19,121.82632392817416,715.7727369383069,48845.83,48.253049277156826,0,0,1
33025023620000,0,1,1,1.0,10933.93,119.50252383047156,2057.831374896211,103341.17,421.07612650443076,0,0,1
33025023630000,0,1,1,1.0,10950.61,119.42647613428281,1613.0021159730145,58585.83,259.1769006001251,0,0,1
33025023640000,0,1,1,1.0,10937.73,119.59127560927018,1588.8653713995486,54954.67,250.49545231520395,0,0,1
33025023660000,0,1,1,1.0,10839.0,106.42534097597442,1757.1313566966564,119150.5,434.7210479855247,0,1,0
33025023670000,0,1,1,1.0,10922.67,119.03160589462121,2053.2856466324924,86680.83,423.9532549982163,0,0,1
33025023680000,0,1,1,1.0,10849.51,118.98383588476386,2055.727445593081,90776.83,425.4486353240539,0,0,1
33025023690000,0,1,1,1.0,10825.9,119.03391618296199,2040.994188730997,118032.17,418.8695101491906,0,0,1
33025023700000,0,1,1,1.0,11232.32,118.82193905947008,1909.8472769186885,117666.33,368.6378422483552,0,0,1
33025023710000,0,1,1,1.0,11204.72,122.21196014241987,1897.9411523274036,141530.83,336.28499496324787,0,0,1
33025023720000,0,1,1,1.0,11220.17,118.72945380929039,2049.205434383334,133283.5,425.34273229735476,0,0,1
33025023730000,0,1,1,1.0,11166.5,118.30681807001835,2123.2190549493857,43059.83,461.3038062488206,0,0,1
33025023750000,0,1,1,1.0,11082.17,122.85936350906438,1551.5770770935023,28944.5,221.46402150455285,0,0,1
33025023760000,0,1,1,1.0,11008.06,122.74698856531032,1550.8660676278555,49787.83,221.82431207207472,0,0,1
33025023770000,0,1,1,1.0,10349.45,127.48961997689233,1683.8667516654866,38540.0,235.70390841242155,0,0,1
33025023910000,0,1,1,1.0,11246.53,121.62307840970159,2644.092090619545,6752.83,661.5401996268805,0,0,1
33025023920000,0,1,1,1.0,11350.7,122.08375486465192,1553.0743379433,4087.67,225.83860851056838,0,0,1
33025023930000,0,1,1,1.0,11270.96,122.25789627607871,1888.529487423833,7817.83,332.6093661865728,0,0,1
33025023950000,0,1,1,1.0,11188.5,119.01127342337121,784.9016069011996,117214.17,61.981358676656846,0,0,1
33025023960000,0,1,1,1.0,11175.46,122.01988855040157,801.7320917504929,199364.67,60.270755415734854,0,0,1
33025023970000,0,1,0,0.0,11152.66,119.08258983517457,1051.6844300293312,137913.67,111.08623940185538,0,0,1
33025023980000,1,1,0,1.0,11175.92,121.90243312523512,1076.4552975325976,187440.83,108.9452655793031,0,0,1
33025023990000,0,1,1,1.0,10761.67,122.88634261728363,1209.0427968663842,43653.83,134.39249540354848,0,0,1
33025024000000,0,1,1,1.0,10730.62,122.85016565659332,1047.2162175608933,38343.0,100.90658122287762,0,0,1
33025024010000,0,1,1,1.0,10582.84,119.2705043246335,31.26575235665401,117516.67,0.09774123875181383,0,0,1
33025024020000,0,1,1,1.0,10484.19,84.59700468605506,621.411874898519,122741.17,131.6767891293307,1,0,0
33025024030000,0,1,1,1.0,10557.9,72.41624957046878,513.832624130157,89196.0,258.83687465244816,1,0,0
33025024040000,0,1,1,1.0,11025.84,121.90862644559826,1620.6404139258207,48129.0,246.90395155783193,0,0,1
33025024050000,0,1,1,1.0,10961.33,121.75468451707482,1437.6527557574022,68539.5,194.98302814558434,0,0,1
33025024060000,0,1,1,1.0,10991.36,122.19408006058404,1637.2998638603021,43042.33,250.3661835265,0,0,1
33025024070000,0,1,1,1.0,10929.59,119.12129617265093,1494.2456389885267,52254.33,224.04300600114098,0,0,1
33025024080000,0,1,1,1.0,11003.48,118.75644488554052,1393.6712579158375,25988.83,196.6105519718264,0,0,1
33025024090000,0,1,1,1.0,10918.84,118.58517277405478,1425.1213588563792,42027.5,206.43367625619413,0,0,1
33025024100000,0,1,1,1.0,10980.46,118.60861352301704,1430.1346183807061,21224.83,207.77118759387034,0,0,1
33025024130000,0,1,1,1.0,10405.39,120.06786914846295,1227.0970406991846,15387.83,147.73691573501125,0,0,1
33025024140000,0,1,1,1.0,10789.56,117.65229790298369,1233.4260641671672,42862.83,158.17648549924766,0,0,1
33025024150000,0,1,1,1.0,10792.72,117.69432102634528,1253.837715985377,58954.0,163.28714296682418,0,0,1
33025024170000,0,1,0,0.0,10882.47,122.97988942039434,1412.3983861200988,68449.67,183.0158588469575,0,0,1
33025024180000,0,1,1,1.0,10684.36,122.17963497184145,1690.5729022313235,64043.33,267.0116601464378,0,0,1
33025024190000,0,1,1,1.0,10754.95,122.72816792347395,1726.4013093406593,64638.83,274.9977607662155,0,0,1
33025024210000,0,1,1,1.0,11245.51,125.03904670882781,2083.426895284139,26184.0,380.4036064421439,0,0,1
33025024230000,0,1,1,1.0,11184.27,124.73132406036754,2113.6481379017714,3292.17,394.1746480100394,0,0,1
33025024240000,0,1,1,1.0,11202.89,124.67639392383957,2114.315696895758,3665.17,394.90101846355077,0,0,1
33025024250000,0,1,1,1.0,11204.07,121.65353756406931,2008.6073701227122,39796.0,381.49494136086844,0,0,1
33025024260000,0,1,1,1.0,11182.58,108.48959951005637,2158.612992120894,50524.83,617.5005896899409,0,1,0
33025024270000,0,1,1,1.0,11271.08,121.46490522719894,2154.5489294808935,25612.17,440.85806171404226,0,0,1
33025024280000,0,1,1,1.0,11268.37,120.98476433771494,2149.980123732697,35844.67,443.8978197415659,0,0,1
33025024290000,0,1,1,1.0,11171.18,121.31753048035729,2113.365015754224,23206.0,425.6114941212204,0,0,1
33025024300000,0,1,1,1.0,10647.53,118.57033019205278,1913.5951710897914,61689.33,372.3337395911649,0,0,1
33025024310000,0,1,1,1.0,10782.14,116.2978211397463,1648.4158168811186,72593.33,292.14520689937495,0,0,1
33025024320000,0,1,1,1.0,10670.94,116.63980110516488,1578.106693716146,99901.17,265.481483583086,0,0,1
33025024330000,0,1,1,1.0,10880.7,119.13338407789993,1081.7947196928812,41954.17,117.3955470132384,0,0,1
33025024340000,0,1,1,1.0,10948.46,119.04891096457969,2079.5185092906677,8734.17,434.6752578996258,0,0,1
33025024350000,0,1,1,1.0,10850.36,119.02072593398354,2102.311472426506,94751.67,444.5560013011754,0,0,1
33025024360000,0,1,1,1.0,11013.85,119.7962153068803,2075.781294687754,1710.67,425.4806413090835,0,0,1
33025024370000,0,1,1,1.0,10933.8,119.8545501925247,2029.9869553329993,35809.0,406.353494200017,0,0,1
33025024380000,0,1,1,1.0,11004.81,119.8990125140838,1934.6639088069628,43653.83,368.69927598729635,0,0,1
33025024400000,0,1,1,1.0,11263.94,119.35172056511134,778.7073612622083,95439.83,60.51289068732826,0,0,1
33025024410000,0,1,1,1.0,11294.91,119.35507195696553,2071.5819586159687,73719.5,428.2219346352438,0,0,1
33025024420000,0,1,1,1.0,11183.78,119.25910112797439,781.1171985282347,111035.17,61.0225848100243,0,0,1
33025024430000,0,1,1,1.0,11191.21,119.30873061872892,2099.1956874020884,115772.33,440.2000433552296,0,0,1
33025024440000,0,1,1,1.0,11442.79,118.14395118605277,1443.1553978201932,82974.17,213.96287438745745,0,0,1
33025024450000,0,1,1,1.0,11361.28,118.28817862260127,1372.5844705800957,6652.83,192.87308265929445,0,0,1
33025024460000,0,1,1,1.0,10782.75,117.794792762042,1303.6047673563946,48504.67,176.074014040694,0,0,1
33025024470000,0,1,1,1.0,10679.29,123.27052852102331,1253.4599946494852,66012.0,143.20328104841045,0,0,1
33025024480000,0,1,1,1.0,11272.35,94.27546447433934,1215.6223741410718,111380.17,316.853408174977,1,0,0
33025024490000,0,1,1,1.0,11193.43,94.60128541331994,1216.2616826585197,110093.67,313.05590947157845,1,0,0
33025024500000,0,1,1,1.0,10653.87,122.10689252393749,1679.3697957900984,108930.17,263.92266821623735,0,0,1
33025024510000,0,1,1,1.0,10721.82,122.49915592302023,1712.7459059221605,98990.83,272.07444819945914,0,0,1
33025024520000,0,1,1,1.0,10835.13,119.67770553387302,1503.628179068145,54404.33,223.88051714558594,0,0,1
33025024530000,0,1,1,1.0,10917.24,119.77405061970819,1635.7038986435682,67990.5,264.33445244525586,0,0,1
33025024540000,0,1,1,1.0,10841.39,119.58696919753599,1497.1405953299331,70997.83,222.43094523302804,0,0,1
33025024550000,0,1,1,1.0,10934.99,123.37513202364738,1614.9633224301529,55432.17,237.1577273429179,0,0,1
33025024560000,0,1,1,1.0,10883.72,123.4927252993164,1488.7103840402094,68520.33,200.99603020657264,0,0,1
33025024570000,0,1,1,1.0,10952.55,121.80083415909935,1505.3892187149925,78415.83,213.56306488449047,0,0,1
33025024580000,0,1,1,1.0,11055.3,121.45115562172482,1620.5435049547052,50019.67,249.4854561048345,0,0,1
33025024590000,0,1,1,1.0,10975.64,119.61690182349825,715.7727369383069,55725.5,50.80563330145038,0,0,1
33025024600000,0,1,1,1.0,10974.25,119.4808068346227,715.7727369383069,58881.0,50.97010631593159,0,0,1
33025024610000,0,1,1,1.0,10828.63,118.55864878553746,1287.8967045948634,56670.67,168.70061286180635,0,0,1
33025024620000,0,1,1,1.0,10849.48,103.49416989305446,1277.5217547160955,60373.67,251.5907787106911,1,0,0
33025024630000,0,1,1,1.0,11410.15,121.88639465441753,1454.3688860318077,75742.0,198.94141173314716,0,0,1
33025024640000,0,1,1,1.0,11232.89,120.86969513427434,1887.443451104241,121021.5,343.02379791614266,0,0,1
33025024660000,1,1,0,1.0,11124.81,119.46657776069598,715.7727369383069,90945.17,50.98735304011516,0,0,1
33025024670000,1,1,0,1.0,11142.36,119.62442560719956,715.7727369383069,89696.83,50.796566201049856,0,0,1
33025024680000,0,1,1,1.0,10663.58,122.86929316087247,1206.7803826588988,126419.83,133.94160026730563,0,0,1
33025024690000,0,1,1,1.0,10799.4,118.26344829173729,2553.220864165585,52247.33,667.7753799831859,0,0,1
33025024700000,0,1,1,1.0,11260.47,119.133929683581,1483.323518063686,102964.67,220.71304921152452,0,0,1
33025024710000,0,1,1,1.0,11201.27,119.00429908979096,1576.537296910396,86970.0,250.09884820808497,0,0,1
33025024720000,0,1,1,1.0,11239.99,118.15495419935814,1586.715335500766,97411.17,258.57961118688286,0,0,1
33025024730000,0,1,1,1.0,11179.7,118.09755798428866,1628.9787527484636,115852.33,272.9181007538795,0,0,1
33025024740000,0,1,1,1.0,11233.73,118.21976654456911,1554.5323323450734,73966.5,247.80664698212993,0,0,1
33025024750000,0,1,1,1.0,11186.32,118.92150016650656,1618.4285265423373,105443.83,264.0900255111538,0,0,1
33025024760000,0,1,1,1.0,10764.03,119.77271476364065,1848.241614526912,92087.17,337.5014267419768,0,0,1
33025024770000,0,1,1,1.0,10821.38,119.79254234656021,1826.439123920233,58317.67,329.43122415229715,0,0,1
33025024780000,0,1,1,1.0,11201.44,119.44765883788774,1627.652563713943,44053.5,263.77338842918687,0,0,1
33025024790000,0,1,1,1.0,10902.24,116.32498958457904,1490.3385800927574,36082.0,238.63827966612652,0,0,1
